wavetable_name,loud_mean,loud_std,loud_range,loud_entropy,loud_spectral_entropy,loud_max,loud_min,loud_total_variation,loud_turning_points,cent_mean,cent_std,cent_range,cent_entropy,cent_spectral_entropy,cent_max,cent_min,cent_total_variation,cent_turning_points,flat_mean,flat_std,flat_range,flat_entropy,flat_spectral_entropy,flat_max,flat_min,flat_total_variation,flat_turning_points,warmth_mean,warmth_std,warmth_range,warmth_entropy,warmth_spectral_entropy,warmth_max,warmth_min,warmth_total_variation,warmth_turning_points,richness_mean,richness_std,richness_range,richness_entropy,richness_spectral_entropy,richness_max,richness_min,richness_total_variation,richness_turning_points
instrument__sarod__94_1024.pt,-14.756531715393066,2.243044137954712,8.318011283874512,0.9605704545974731,0.6855738162994385,-10.492091178894043,-18.810102462768555,0.10585033148527145,0.28260868787765503,10.81690502166748,0.20543184876441956,0.6701374053955078,0.9648885726928711,0.6083567142486572,11.090003967285156,10.419866561889648,0.009903415106236935,0.4021739065647125,-145.99908447265625,1.7726047039031982,8.489776611328125,0.9845446944236755,0.6182999610900879,-143.015625,-151.50540161132812,0.4134744703769684,0.6413043737411499,0.4132850766181946,0.024119358509778976,0.0930924117565155,0.9614042043685913,0.6812049150466919,0.4640338718891144,0.3709414601325989,0.0031299409456551075,0.18478260934352875,54.32978820800781,6.864883899688721,27.0,0.9597563147544861,0.5682492852210999,70.0,43.0,1.2150537967681885,0.27173912525177
noise__redux_noise__256_1024.pt,-12.681690216064453,0.7790053486824036,5.171194076538086,0.9944325089454651,0.7468218803405762,-10.808526039123535,-15.979720115661621,0.8326098322868347,0.6574802994728088,13.047750473022461,0.045464277267456055,0.2549886703491211,0.989301323890686,0.7993625998497009,13.16321086883545,12.908222198486328,0.05106975510716438,0.6299212574958801,-30.945737838745117,1.6343392133712769,10.142501831054688,0.9943596720695496,0.7443507313728333,-27.787841796875,-37.93034362792969,1.8698400259017944,0.6968504190444946,0.48688700795173645,0.04829278215765953,0.2704550623893738,0.989219605922699,0.8057427406311035,0.6125925183296204,0.3421374559402466,0.055937495082616806,0.6811023354530334,375.28125,35.98233413696289,180.0,0.9893835783004761,0.784911036491394,439.0,259.0,41.25490188598633,0.7283464670181274
basics__saw_pw_detune__248_1024.pt,-12.136165618896484,1.3473212718963623,8.32109260559082,0.9959999918937683,0.46833062171936035,-11.127769470214844,-19.448862075805664,0.062108732759952545,0.353658527135849,11.455182075500488,0.9393231868743896,3.7689695358276367,0.98634934425354,0.4323228597640991,12.494473457336426,8.725503921508789,0.0592065192759037,0.05284553021192551,-81.1883316040039,20.67608642578125,89.94831848144531,0.9903618693351746,0.32931455969810486,-62.31258773803711,-152.2609100341797,1.368433952331543,0.8739837408065796,0.4835217297077179,0.042303428053855896,0.15358847379684448,0.9715250134468079,0.2310071736574173,0.557125985622406,0.4035375118255615,0.001222080085426569,0.004065040498971939,96.94757843017578,14.137313842773438,57.0,0.9820519685745239,0.36635491251945496,119.0,62.0,0.7813765406608582,0.10162601619958878
complex__plastic_shimmer__256_1024.pt,-8.814186096191406,0.8878217935562134,2.5737810134887695,0.9353120923042297,0.45498159527778625,-7.298209190368652,-9.871990203857422,0.05150459706783295,0.4291338622570038,12.535192489624023,0.11453410238027573,0.4012413024902344,0.9728288054466248,0.4844328761100769,12.704222679138184,12.30298137664795,0.03631835803389549,0.7440944910049438,-100.90438842773438,17.085420608520508,49.917442321777344,0.9615482687950134,0.3882761597633362,-79.74028778076172,-129.65773010253906,1.0045751333236694,0.712598443031311,0.5990245342254639,0.024654710665345192,0.08282321691513062,0.924724817276001,0.5943624377250671,0.6557129621505737,0.5728897452354431,0.001868695835582912,0.7047244310379028,72.89453125,18.31191062927246,60.0,0.9547457098960876,0.5261449813842773,106.0,46.0,2.968627452850342,0.4566929042339325
harmonics__transistor_saw__256_1024.pt,-12.028341293334961,1.8160260915756226,8.001187324523926,0.9766061305999756,0.647761881351471,-8.039130210876465,-16.04031753540039,0.21190877258777618,0.08267716318368912,12.809208869934082,0.144625723361969,1.003535270690918,0.9958389401435852,0.5831739902496338,13.0536470413208,12.050111770629883,0.009732646867632866,0.08661417663097382,-42.00141143798828,4.243205547332764,21.572315216064453,0.9915125966072083,0.5152448415756226,-36.14812088012695,-57.720436096191406,0.39814841747283936,0.10629921406507492,0.44137099385261536,0.05230919271707535,0.19128039479255676,0.9372804164886475,0.6214348077774048,0.5732098817825317,0.381929486989975,0.0023916042409837246,0.07874015718698502,172.83203125,65.8167953491211,300.0,0.9602984189987183,0.6295835375785828,372.0,72.0,5.5333333015441895,0.14173229038715363
collection__pearl__5_1024.pt,-10.034561157226562,1.7268702983856201,4.2016448974609375,0.8477500677108765,0.8157097101211548,-8.638728141784668,-12.840373039245605,2.268475294113159,0.6666666865348816,11.733720779418945,0.5588546991348267,1.338831901550293,0.8039076328277588,0.8688212037086487,12.335741996765137,10.996910095214844,0.5256621837615967,0.6666666865348816,-87.43354797363281,22.277217864990234,54.507415771484375,0.7359448075294495,0.898969829082489,-57.30120849609375,-111.80862426757812,28.5936222076416,0.6666666865348816,0.4564207196235657,0.13175120949745178,0.32698991894721985,0.8597143888473511,0.7921968698501587,0.5508458018302917,0.2238558828830719,0.15592323243618011,0.6666666865348816,155.1999969482422,86.85735321044922,212.0,0.5851970314979553,0.9577503204345703,299.0,87.0,132.25,1.0
harmonics__vocal_sines__256_1024.pt,-7.7444167137146,0.34727802872657776,1.5259313583374023,0.982249915599823,0.5504355430603027,-7.064157485961914,-8.590088844299316,0.06770239770412445,0.4527558982372284,9.058046340942383,0.2284243106842041,0.9031295776367188,0.9836862683296204,0.5935107469558716,9.345550537109375,8.442420959472656,0.07712399214506149,0.751968502998352,-157.9106903076172,0.30202364921569824,1.469390869140625,0.9747390747070312,0.7341386675834656,-157.03775024414062,-158.50714111328125,0.1855262964963913,0.7834645509719849,0.3607228994369507,0.07802564650774002,0.24668550491333008,0.9368051290512085,0.6850249171257019,0.5096427798271179,0.26295727491378784,0.002919155405834317,0.03937007859349251,24.96875,1.8679442405700684,8.0,0.9832844734191895,0.5911448001861572,28.0,20.0,0.22745098173618317,0.08267716318368912
noise__swept_noise__255_1024.pt,-9.005023002624512,1.065180778503418,5.328758239746094,0.9896135926246643,0.7817911505699158,-7.024639129638672,-12.353397369384766,1.0698904991149902,0.6205533742904663,12.637615203857422,0.8269115090370178,2.394969940185547,0.9677831530570984,0.4465833604335785,13.499357223510742,11.104387283325195,0.0493953637778759,0.6086956262588501,-61.022029876708984,17.171533584594727,54.52568817138672,0.9668157696723938,0.5282787680625916,-37.17638397216797,-91.70207214355469,2.0179195404052734,0.6521739363670349,0.5001748204231262,0.02676263079047203,0.1690032184123993,0.988858163356781,0.8068718314170837,0.5885115265846252,0.41950830817222595,0.027600301429629326,0.6363636255264282,212.34901428222656,74.020263671875,244.0,0.9654408097267151,0.47647586464881897,325.0,81.0,7.618110179901123,0.5652173757553101
harmonics__buzz_bell__173_1024.pt,-8.490195274353027,0.23037861287593842,1.3682737350463867,0.9784451127052307,0.5668653249740601,-7.663455963134766,-9.031729698181152,0.02663431689143181,0.05263157933950424,9.929818153381348,0.3109778165817261,0.9127912521362305,0.955917477607727,0.604361355304718,10.33672046661377,9.423929214477539,0.006326181814074516,0.035087719559669495,-149.6382293701172,7.0707106590271,22.219696044921875,0.9183173179626465,0.7086328864097595,-135.35482788085938,-157.57452392578125,0.3219805061817169,0.5847952961921692,0.2586393654346466,0.12894786894321442,0.40217769145965576,0.9398179054260254,0.5325653553009033,0.48869413137435913,0.08651645481586456,0.0036288381088525057,0.005847953259944916,27.855491638183594,9.706562995910645,34.0,0.9508346319198608,0.6275508999824524,47.0,13.0,0.3488371968269348,0.04093567281961441
instrument__harmonica__87_1024.pt,-12.942797660827637,3.8746135234832764,16.846988677978516,0.9877347946166992,0.5677222013473511,-10.645315170288086,-27.4923038482666,0.5093045234680176,0.364705890417099,9.826974868774414,0.15401442348957062,0.8243570327758789,0.9878655076026917,0.5155461430549622,10.095972061157227,9.271615028381348,0.035716477781534195,0.4470588266849518,-130.48486328125,3.3591220378875732,18.992477416992188,0.9807806015014648,0.6111480593681335,-120.20822143554688,-139.20069885253906,1.0239768028259277,0.48235294222831726,0.48810291290283203,0.09524966776371002,0.47038429975509644,0.9913098812103271,0.5553786754608154,0.5374595522880554,0.06707523763179779,0.00930463895201683,0.38823530077934265,34.54022979736328,11.723365783691406,40.0,0.9789700508117676,0.5923389196395874,43.0,3.0,1.0465116500854492,0.23529411852359772
basics__no_primes__256_1024.pt,-6.852293968200684,0.9036934971809387,4.4348859786987305,0.9864702820777893,0.6365963220596313,-4.819853782653809,-9.254739761352539,0.13786910474300385,0.14960630238056183,13.14013671875,0.0813002958893776,0.29773807525634766,0.9739090204238892,0.6417979598045349,13.274028778076172,12.976290702819824,0.004909990355372429,0.5,-87.06398010253906,15.977319717407227,77.20504760742188,0.985027015209198,0.6742852926254272,-49.711490631103516,-126.91654205322266,3.864614963531494,0.6535432934761047,0.06945621967315674,0.016642000526189804,0.17673376202583313,0.9870906472206116,0.7954354286193848,0.20324432849884033,0.02651057206094265,0.012141375802457333,0.6614173054695129,50.46484375,18.179895401000977,110.0,0.9685534238815308,0.760114848613739,130.0,20.0,2.207843065261841,0.35826772451400757
vintage__logue_saw__166_1024.pt,-8.828399658203125,0.4201825261116028,1.2062454223632812,0.9241965413093567,0.44167640805244446,-8.12508773803711,-9.33133316040039,0.016686642542481422,0.3841463327407837,12.334174156188965,0.2526782155036926,0.8495082855224609,0.9747832417488098,0.5911453366279602,12.574864387512207,11.725356101989746,0.009879938326776028,0.3231707215309143,-50.12512969970703,3.03127121925354,13.808555603027344,0.9858395457267761,0.5767078399658203,-44.974327087402344,-58.78288269042969,0.4987245500087738,0.5182926654815674,0.665802538394928,0.2487632781267166,0.9306929707527161,0.9778593182563782,0.6004988551139832,0.982746958732605,0.05205397307872772,0.015871424227952957,0.48170730471611023,119.54216766357422,27.77127456665039,110.0,0.9628514647483826,0.6711606383323669,182.0,72.0,4.496969699859619,0.5609756112098694
retro__polated__185_1024.pt,-12.851964950561523,1.4957064390182495,5.46174430847168,0.9450292587280273,0.6082494854927063,-9.41207504272461,-14.873819351196289,0.15241390466690063,0.3060109317302704,12.557600975036621,0.32283565402030945,1.2458486557006836,0.9828017950057983,0.4877554774284363,12.990490913391113,11.74464225769043,0.02343151345849037,0.4644808769226074,-63.51582717895508,21.71213722229004,77.14801025390625,0.9786965847015381,0.4860096573829651,-35.546451568603516,-112.69446563720703,1.5566729307174683,0.49180328845977783,0.59916090965271,0.0994030237197876,0.41108328104019165,0.9609067440032959,0.5742520689964294,0.857089638710022,0.4460063576698303,0.010394805110991001,0.437158465385437,88.7459487915039,89.22550201416016,251.0,0.8982056975364685,0.48409682512283325,253.0,2.0,4.081521511077881,0.25136610865592957
filter__jup_sweep__78_1024.pt,-12.291500091552734,2.246628999710083,7.630288124084473,0.8829634785652161,0.6840332746505737,-6.844371795654297,-14.47465991973877,0.2564884126186371,0.21052631735801697,11.003849983215332,1.416654109954834,4.801793098449707,0.9670220613479614,0.6326440572738647,12.937864303588867,8.13607120513916,0.0787956714630127,0.1184210553765297,-90.55937194824219,34.929203033447266,102.38365936279297,0.9423097968101501,0.6539000272750854,-40.940040588378906,-143.32369995117188,1.8654515743255615,0.17105263471603394,0.22161796689033508,0.0677775889635086,0.2507673501968384,0.9681285619735718,0.6522990465164185,0.3375606834888458,0.08679331839084625,0.012927908450365067,0.3815789520740509,77.79486846923828,50.74416732788086,199.0,0.9313583374023438,0.7414321899414062,210.0,11.0,6.207792282104492,0.30263158679008484
collection__beige__256_1024.pt,-12.46122932434082,1.8200421333312988,8.514671325683594,0.9702074527740479,0.6249772906303406,-7.179633617401123,-15.694304466247559,0.09218145906925201,0.035433072596788406,9.357473373413086,0.773917555809021,2.111556053161621,0.9611421823501587,0.5833823084831238,10.030427932739258,7.918871879577637,0.011733641847968102,0.06692913174629211,-146.15478515625,5.71614408493042,17.605972290039062,0.9644331932067871,0.5721506476402283,-139.18386840820312,-156.7898406982422,0.3746029734611511,0.5787401795387268,0.33872175216674805,0.11095786094665527,0.35845625400543213,0.9623481035232544,0.6310930848121643,0.49386700987815857,0.13541074097156525,0.003225218039005995,0.027559055015444756,41.3359375,14.921639442443848,47.0,0.9610437154769897,0.6275495290756226,62.0,15.0,0.5215686559677124,0.05511811003088951
complex__void__256_1024.pt,-15.920660018920898,4.358907222747803,17.31758689880371,0.9722287654876709,0.5560307502746582,-6.869422435760498,-24.187009811401367,0.5212700963020325,0.4527558982372284,12.1189546585083,1.7586265802383423,6.782840728759766,0.9866612553596497,0.5657294392585754,13.714637756347656,6.931797027587891,0.11750198900699615,0.26377952098846436,-75.16062927246094,39.28468704223633,139.10440063476562,0.9752281308174133,0.5231955051422119,-20.034149169921875,-159.1385498046875,3.596748113632202,0.33070865273475647,0.43718892335891724,0.0427933894097805,0.23644623160362244,0.9854084849357605,0.6576037406921387,0.5650461316108704,0.3285999000072479,0.007756594568490982,0.4566929042339325,188.30078125,116.52023315429688,377.0,0.9504551291465759,0.5084229111671448,390.0,13.0,6.360784530639648,0.21653543412685394
basics__beating_1__110_1024.pt,-12.307841300964355,0.3068956136703491,1.6627702713012695,0.9919241070747375,0.5285835862159729,-11.856671333312988,-13.519441604614258,0.07310572266578674,0.6018518805503845,12.587575912475586,0.05893249064683914,0.23358917236328125,0.9838511943817139,0.5344119668006897,12.659683227539062,12.426094055175781,0.009505552239716053,0.6203703880310059,-69.81226348876953,4.403512477874756,18.226253509521484,0.9832797646522522,0.5031759142875671,-63.67624282836914,-81.90249633789062,0.5855103731155396,0.5833333134651184,0.4595576226711273,0.027583831921219826,0.21163183450698853,0.996200680732727,0.4645133912563324,0.4963935613632202,0.2847617268562317,0.006212434731423855,0.5648148059844971,259.2909240722656,21.06971549987793,112.0,0.9910979270935059,0.5652011036872864,288.0,176.0,5.36697244644165,0.6296296119689941
noise__vinyl_dirt_constant__256_1024.pt,-20.148921966552734,4.274873733520508,18.53281593322754,0.9719729423522949,0.8769797086715698,-9.164216995239258,-27.697032928466797,4.220491409301758,0.6811023354530334,12.984082221984863,0.16897648572921753,0.9972515106201172,0.9902709126472473,0.7920317053794861,13.438936233520508,12.44168472290039,0.17170771956443787,0.6732283234596252,-20.173500061035156,6.50260591506958,39.6137809753418,0.9934041500091553,0.7400913834571838,-6.391399383544922,-46.00518035888672,6.121120452880859,0.6338582634925842,0.49090775847435,0.014527857303619385,0.09296849370002747,0.9895498752593994,0.7831158638000488,0.5364269614219666,0.4434584677219391,0.0154183404520154,0.6535432934761047,443.38671875,68.81913757324219,300.0,0.9902461767196655,0.7768069505691528,513.0,213.0,61.843135833740234,0.6338582634925842
distortion__westcost_fold__126_1024.pt,-3.53902530670166,0.7626604437828064,3.699357509613037,0.9866640567779541,0.41002562642097473,-2.2439589500427246,-5.943316459655762,0.09765172004699707,0.08870967477560043,12.478957176208496,0.3772130310535431,1.092728614807129,0.9439181089401245,0.6335849761962891,12.990617752075195,11.897889137268066,0.011057289317250252,0.08870967477560043,-48.15379333496094,10.623425483703613,34.130226135253906,0.9625515341758728,0.6336180567741394,-33.56340789794922,-67.69363403320312,0.48399344086647034,0.17741934955120087,0.4861085116863251,0.039354585111141205,0.16503718495368958,0.9652689099311829,0.6752766966819763,0.5792421102523804,0.4142049252986908,0.0059041050262749195,0.07258064299821854,246.8174591064453,45.94107437133789,173.0,0.9705243706703186,0.5865283608436584,324.0,151.0,5.007999897003174,0.2016129046678543
basics__white_noise__255_1024.pt,-9.74370288848877,0.23593267798423767,1.1930580139160156,0.983989953994751,0.8315629363059998,-9.135472297668457,-10.328530311584473,0.2544459402561188,0.6561264991760254,13.077929496765137,0.025777598842978477,0.1282501220703125,0.9833114743232727,0.8418238162994385,13.14404296875,13.015792846679688,0.027424924075603485,0.6205533742904663,-29.543554306030273,0.9825274348258972,5.615205764770508,0.9824272990226746,0.8430987596511841,-26.17154312133789,-31.7867488861084,1.0852413177490234,0.6679841876029968,0.49415749311447144,0.015449602156877518,0.09902986884117126,0.9883983731269836,0.8115107417106628,0.5484764575958252,0.44944658875465393,0.01815665140748024,0.6640316247940063,370.3529357910156,40.95254898071289,182.0,0.9321283102035522,0.9219018220901489,507.0,325.0,40.71653366088867,0.6047430634498596
collection__charcoal__8_1024.pt,-9.285914421081543,2.8684773445129395,8.8550386428833,0.9141972661018372,0.6906715631484985,-5.817780494689941,-14.672819137573242,2.165510892868042,0.6666666865348816,12.891284942626953,0.632470965385437,1.8452978134155273,0.9353318810462952,0.7183407545089722,13.182706832885742,11.337409019470215,0.5715168714523315,0.6666666865348816,-50.994483947753906,37.01477813720703,112.62854766845703,0.9350817203521729,0.7237799763679504,-28.91697120666504,-141.54551696777344,33.00716781616211,0.6666666865348816,0.5344119668006897,0.3296842575073242,0.9910156726837158,0.8965232372283936,0.7021052241325378,0.999285876750946,0.008270199410617352,0.23094414174556732,0.5,156.875,107.6773452758789,335.0,0.791885495185852,0.8404091000556946,381.0,46.0,80.85713958740234,0.6666666865348816
complex__kicked__4_1024.pt,-7.553268909454346,4.94683837890625,10.65965747833252,0.7899478077888489,0.8650313019752502,-4.212786674499512,-14.872444152832031,3.5532190799713135,0.0,10.015974044799805,1.834539771080017,4.170295715332031,0.6773001551628113,0.7916899919509888,12.326963424682617,8.156667709350586,1.9778426885604858,0.5,-112.02029418945312,26.461381912231445,49.92210388183594,0.616083025932312,0.6460974812507629,-87.389892578125,-137.31199645996094,17.85235023498535,0.5,0.4685618281364441,0.16959623992443085,0.40588632225990295,0.7627026438713074,0.8965253829956055,0.6542056798934937,0.2483193576335907,0.24600660800933838,1.0,36.0,28.530685424804688,54.0,0.5324414968490601,0.7556740045547485,65.0,11.0,33.0,0.5
distortion__dp_fold__230_1024.pt,-5.099849224090576,0.5444274544715881,2.015245199203491,0.9583413004875183,0.6207057237625122,-3.93074107170105,-5.945986270904541,0.037925202399492264,0.048245612531900406,10.57771110534668,0.49932047724723816,1.9116506576538086,0.985131025314331,0.5877901315689087,11.063004493713379,9.15135383605957,0.02134201116859913,0.6140350699424744,-106.12901306152344,16.006948471069336,53.88067626953125,0.9781485199928284,0.5994576811790466,-89.78192138671875,-143.66259765625,0.4669853150844574,0.5131579041481018,0.6728085875511169,0.04930293932557106,0.18668466806411743,0.9611148238182068,0.6030592322349548,0.7841997146606445,0.5975150465965271,0.0027212919667363167,0.14035087823867798,45.326087951660156,15.641807556152344,49.0,0.96971595287323,0.6132893562316895,64.0,15.0,0.9868995547294617,0.22368420660495758
instrument__trombone__174_1024.pt,-11.128131866455078,1.609615445137024,7.986650466918945,0.9920079112052917,0.5304192304611206,-10.261285781860352,-18.247936248779297,0.06263864785432816,0.4244185984134674,7.380556106567383,0.28221604228019714,1.1937265396118164,0.9842211008071899,0.5295172333717346,7.761074066162109,6.567347526550293,0.02254127711057663,0.49418604373931885,-158.57041931152344,0.6336399912834167,3.90435791015625,0.9165263772010803,0.8059159517288208,-155.1922607421875,-159.09661865234375,0.11108336597681046,0.6627907156944275,0.5144673585891724,0.007814191281795502,0.030844122171401978,0.9867680072784424,0.5774319171905518,0.5208460092544556,0.4900018870830536,0.0007113374886102974,0.4011628031730652,16.339080810546875,2.0751686096191406,10.0,0.9924062490463257,0.5613139867782593,17.0,7.0,0.1791907548904419,0.011627906933426857
basics__sub_3__122_1024.pt,-8.208599090576172,0.6679026484489441,2.0992050170898438,0.9361193776130676,0.6367529034614563,-7.021617889404297,-9.12082290649414,0.04715463146567345,0.10000000149011612,9.659700393676758,1.033301591873169,3.1316757202148438,0.96723473072052,0.6070812940597534,10.615362167358398,7.483686447143555,0.037212349474430084,0.3333333432674408,-132.38514709472656,14.856436729431152,42.24347686767578,0.9378202557563782,0.6434586048126221,-111.6935806274414,-153.9370574951172,1.0646445751190186,0.5916666388511658,0.47001633048057556,0.06861380487680435,0.20535215735435486,0.9698261618614197,0.5722732543945312,0.5248593091964722,0.3195071518421173,0.0020605081226676702,0.32499998807907104,24.721311569213867,10.158465385437012,31.0,0.9592110514640808,0.6226056218147278,37.0,6.0,0.5206611752510071,0.10833333432674408
complex__ring_mod__256_1024.pt,-11.328801155090332,1.8440004587173462,6.073655128479004,0.9633867740631104,0.5413477420806885,-8.394967079162598,-14.468622207641602,0.12005835026502609,0.11417322605848312,10.952765464782715,0.3754369020462036,1.3678455352783203,0.971278190612793,0.48132094740867615,11.589343070983887,10.221497535705566,0.02159237116575241,0.31889763474464417,-95.31428527832031,13.06003189086914,45.96321105957031,0.965670108795166,0.5958561301231384,-72.92193603515625,-118.88514709472656,0.7101917862892151,0.3897637724876404,0.7268800735473633,0.1268787831068039,0.40193629264831543,0.9646573066711426,0.38878345489501953,0.9130741357803345,0.511137843132019,0.003944029100239277,0.08267716318368912,52.53515625,25.198637008666992,104.0,0.9597849249839783,0.5380396842956543,117.0,13.0,1.2705882787704468,0.17716535925865173
complex__bitten_filter__256_1024.pt,-8.880414962768555,1.5707952976226807,7.936957359313965,0.9871188402175903,0.5862482190132141,-5.136465072631836,-13.0734224319458,0.24657481908798218,0.6377952694892883,12.78123664855957,0.1443355679512024,0.5577278137207031,0.9796295166015625,0.6131922602653503,13.02070140838623,12.462973594665527,0.03696572035551071,0.6496062874794006,-48.192657470703125,5.328823089599609,24.53030014038086,0.9856814742088318,0.6577109694480896,-37.6800422668457,-62.21034240722656,1.4039382934570312,0.5787401795387268,0.5015647411346436,0.08142594248056412,0.45686817169189453,0.9946117997169495,0.49379444122314453,0.586472749710083,0.12960456311702728,0.014025162905454636,0.6023622155189514,102.46484375,35.462528228759766,165.0,0.9774386286735535,0.7029681205749512,197.0,32.0,8.588234901428223,0.5511810779571533
harmonics__crystal_shifter__173_1024.pt,-11.734172821044922,0.38826894760131836,1.6028547286987305,0.8668906688690186,0.7530150413513184,-10.41332721710205,-12.016181945800781,0.011674432083964348,0.017543859779834747,10.821995735168457,0.06350380927324295,0.24296188354492188,0.9581308364868164,0.707589328289032,10.972562789916992,10.72960090637207,0.002002810360863805,0.12280701845884323,-140.68673706054688,8.385061264038086,25.47663116455078,0.9414420127868652,0.6654435992240906,-126.34403228759766,-151.82066345214844,0.40572720766067505,0.5730994343757629,0.5889334082603455,0.021579405292868614,0.06913697719573975,0.9259801506996155,0.6951667666435242,0.6306098699569702,0.5614728927612305,0.0009608105756342411,0.02923976629972458,30.676300048828125,12.380562782287598,40.0,0.9449917674064636,0.6427843570709229,53.0,13.0,0.4767441749572754,0.07017543911933899
basics__pulse_dual__256_1024.pt,-11.66018295288086,0.5845773220062256,2.641355514526367,0.9710816144943237,0.63570237159729,-10.192964553833008,-12.834320068359375,0.034818824380636215,0.586614191532135,12.201142311096191,0.03105766326189041,0.2807607650756836,0.9966641664505005,0.6457627415657043,12.30772590637207,12.026965141296387,0.022360218688845634,0.6574802994728088,-67.89131164550781,3.0591533184051514,19.300540924072266,0.9935244917869568,0.6674777269363403,-60.217952728271484,-79.51849365234375,1.8585388660430908,0.625984251499176,0.6648874878883362,0.12177665531635284,0.6465882062911987,0.9926040768623352,0.5840995907783508,0.8286168575286865,0.1820286512374878,0.006821430288255215,0.586614191532135,136.58203125,16.863033294677734,113.0,0.994085967540741,0.5932306051254272,182.0,69.0,5.407843112945557,0.5275590419769287
basics__quad_saw__119_1024.pt,-9.877056121826172,1.1632704734802246,6.639516830444336,0.986894428730011,0.6750656962394714,-6.622951507568359,-13.262468338012695,0.059339072555303574,0.1367521435022354,11.636637687683105,1.235724925994873,4.315865516662598,0.9782949686050415,0.5821987986564636,12.719034194946289,8.403168678283691,0.04760901257395744,0.24786324799060822,-71.5430679321289,24.33124351501465,106.5748519897461,0.987637460231781,0.5918446779251099,-46.063819885253906,-152.638671875,1.0643233060836792,0.3162393271923065,0.5825833678245544,0.05183284729719162,0.3548913896083832,0.9933228492736816,0.523853063583374,0.7088062763214111,0.35391488671302795,0.006572327576577663,0.12820513546466827,75.15126037597656,42.92931365966797,167.0,0.9357126355171204,0.6203181743621826,190.0,23.0,3.245762825012207,0.4017094075679779
harmonics__transistor_square__256_1024.pt,-12.153465270996094,2.5968945026397705,9.834518432617188,0.9683252573013306,0.6228291988372803,-7.096948623657227,-16.931467056274414,0.22331275045871735,0.05118110403418541,12.92712116241455,0.12443450838327408,0.42614269256591797,0.9507120251655579,0.6592444181442261,13.172938346862793,12.746795654296875,0.004470675718039274,0.07480315119028091,-40.37134552001953,4.922979354858398,15.692802429199219,0.9552078247070312,0.4160652160644531,-32.20567321777344,-47.898475646972656,0.25990524888038635,0.09055118262767792,0.19957596063613892,0.14018099009990692,0.5714269876480103,0.9357017278671265,0.7213133573532104,0.6062476634979248,0.03482066094875336,0.002556748688220978,0.04330708831548691,167.8984375,70.90898132324219,263.0,0.9475151896476746,0.5287131667137146,332.0,69.0,4.572548866271973,0.11417322605848312
collection__sapphire__256_1024.pt,-10.762105941772461,1.7263778448104858,6.63653564453125,0.9695695638656616,0.5029522180557251,-7.160447120666504,-13.796982765197754,0.20002546906471252,0.4842519760131836,9.988590240478516,0.6443100571632385,2.2216920852661133,0.9679552316665649,0.4336601793766022,11.091313362121582,8.869621276855469,0.09129069000482559,0.6220472455024719,-150.45652770996094,6.030564308166504,19.69085693359375,0.9359907507896423,0.5898400545120239,-138.1629638671875,-157.85382080078125,0.4754331707954407,0.586614191532135,0.5200246572494507,0.08165577799081802,0.3127675950527191,0.9519171714782715,0.4952344000339508,0.7293468713760376,0.4165792763233185,0.004277242347598076,0.29133859276771545,46.66796875,24.425539016723633,73.0,0.9321841597557068,0.5271815657615662,89.0,16.0,2.6549019813537598,0.3858267664909363
basics__pulse_pw__185_1024.pt,-10.271964073181152,1.9271758794784546,10.658595085144043,0.9943930506706238,0.4980373978614807,-9.02225399017334,-19.680849075317383,0.09505573660135269,0.4754098355770111,12.844226837158203,0.029459461569786072,0.11561965942382812,0.956214964389801,0.5563355088233948,12.914641380310059,12.79902172088623,0.00424979580566287,0.5901639461517334,-45.380889892578125,2.250300407409668,10.036834716796875,0.9211231470108032,0.7407429814338684,-37.74079132080078,-47.777626037597656,0.13589203357696533,0.5245901346206665,0.4683743119239807,0.02954912930727005,0.18056511878967285,0.9831618666648865,0.6784231066703796,0.5764633417129517,0.3958982229232788,0.002780602779239416,0.568306028842926,81.97837829589844,11.291088104248047,42.0,0.9764123558998108,0.609685480594635,99.0,57.0,1.8260869979858398,0.2568306028842926
vintage__sub3_shapes__167_1024.pt,-11.964029312133789,1.8095237016677856,6.941404342651367,0.977521538734436,0.6014093160629272,-9.290925979614258,-16.232330322265625,0.10632804781198502,0.09696969389915466,10.312490463256836,1.0941954851150513,4.194708824157715,0.9741743803024292,0.5686162710189819,12.198843002319336,8.004134178161621,0.11566859483718872,0.30909091234207153,-92.520751953125,21.208999633789062,77.8121566772461,0.9758239984512329,0.5072996616363525,-65.1332015991211,-142.9453582763672,1.674630045890808,0.3393939435482025,0.6253140568733215,0.13394245505332947,0.46928679943084717,0.8975558280944824,0.7574395537376404,0.9773719310760498,0.5080851316452026,0.00648523960262537,0.2181818187236786,68.32335662841797,44.724761962890625,194.0,0.9512214660644531,0.7358236312866211,197.0,3.0,2.4879517555236816,0.20000000298023224
